student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,Final_Decision,Excluded,Catch-up_Sessions
11496,19,male,public,high school,6.3,90.8,no,30-60 min,yes,coaching,56.1,73.2,76.1,77.5,c,Pass,Not Excluded,No
11497,16,female,public,diploma,7.5,72.4,yes,>60 min,no,coaching,92.2,95.3,89.4,96.4,a,Pass,Excluded,No
11498,19,other,private,phd,2.4,52.7,yes,30-60 min,yes,group study,52.7,49.0,40.2,50.1,e,Fail,Excluded,Yes
11499,14,female,private,post graduate,5.3,71.9,yes,>60 min,yes,group study,75.6,56.0,79.3,72.1,c,Pass,Excluded,No
11500,19,male,private,no formal,6.0,55.0,yes,15-30 min,no,notes,63.5,66.8,58.4,68.2,d,Pass,Excluded,No
11501,15,male,private,high school,3.5,57.4,yes,30-60 min,no,coaching,42.7,48.1,57.7,55.8,d,Pass,Excluded,Yes
11502,14,other,private,high school,5.5,56.8,yes,<15 min,yes,online videos,68.2,72.8,61.0,66.3,d,Pass,Excluded,No
11503,18,female,private,graduate,4.6,89.6,yes,15-30 min,yes,group study,64.6,88.7,76.2,72.2,c,Pass,Not Excluded,No
11504,16,male,private,post graduate,7.5,71.5,yes,15-30 min,no,notes,67.4,99.7,100.0,94.0,b,Pass,Excluded,No
11505,15,female,private,diploma,4.5,50.0,yes,30-60 min,no,mixed,47.5,42.2,47.4,46.4,e,Fail,Excluded,Yes
11506,18,female,public,high school,4.4,75.6,yes,30-60 min,yes,textbook,72.3,68.6,79.4,69.9,d,Pass,Not Excluded,No
11507,15,male,public,graduate,5.5,60.1,yes,>60 min,yes,notes,59.0,77.2,70.3,61.2,d,Pass,Excluded,No
11508,18,male,private,high school,1.6,85.9,yes,15-30 min,yes,mixed,62.3,28.9,49.0,45.5,e,Fail,Not Excluded,Yes
11509,15,other,private,post graduate,4.5,97.1,no,>60 min,yes,coaching,76.9,74.4,74.4,72.3,c,Pass,Not Excluded,No
11510,14,other,private,phd,0.9,58.5,yes,>60 min,no,textbook,41.7,47.6,32.3,40.3,e,Fail,Excluded,Yes
11511,15,male,public,graduate,5.2,63.8,yes,15-30 min,no,mixed,88.0,85.6,66.3,73.3,c,Pass,Excluded,No
11512,17,male,public,phd,4.5,85.6,yes,30-60 min,no,group study,82.1,44.4,66.4,63.7,d,Pass,Not Excluded,No
11513,15,female,private,graduate,6.8,81.6,yes,<15 min,no,group study,88.8,71.4,72.1,80.0,c,Pass,Not Excluded,No
11514,14,female,private,post graduate,6.5,91.4,yes,<15 min,yes,textbook,79.0,79.0,78.6,83.5,c,Pass,Not Excluded,No
11515,18,female,public,phd,3.7,82.5,yes,30-60 min,no,online videos,70.5,63.8,72.9,66.2,d,Pass,Not Excluded,No
11516,16,other,private,high school,5.4,59.5,yes,<15 min,no,notes,81.9,68.2,83.3,73.8,c,Pass,Excluded,No
11517,16,male,public,graduate,2.8,91.8,yes,30-60 min,no,coaching,34.9,55.4,30.4,58.7,d,Pass,Not Excluded,Yes
11518,15,male,public,high school,3.4,58.0,yes,<15 min,no,group study,44.0,53.8,54.9,55.8,d,Pass,Excluded,Yes
11519,14,other,public,no formal,1.1,54.2,yes,30-60 min,no,mixed,30.6,23.8,32.9,25.0,f,Fail,Excluded,Yes
11520,14,other,public,high school,1.3,97.0,yes,30-60 min,no,mixed,54.7,53.7,51.7,55.8,d,Pass,Not Excluded,Yes
11521,18,male,private,no formal,6.6,79.2,no,>60 min,no,online videos,94.2,94.2,95.2,89.0,b,Pass,Not Excluded,No
11522,14,female,public,high school,7.8,66.6,yes,>60 min,yes,mixed,100.0,100.0,99.6,94.4,b,Pass,Excluded,No
11523,15,female,public,no formal,4.2,62.8,no,>60 min,no,coaching,42.4,67.7,50.5,51.4,e,Fail,Excluded,Yes
11524,19,male,private,phd,1.5,54.2,no,>60 min,no,coaching,23.6,23.8,20.4,25.6,f,Fail,Excluded,Yes
11525,16,other,public,diploma,1.2,78.0,yes,30-60 min,yes,mixed,42.0,52.3,29.3,40.7,e,Fail,Not Excluded,Yes
11526,18,male,public,no formal,0.8,93.5,yes,>60 min,yes,coaching,57.4,51.0,33.6,49.0,e,Fail,Not Excluded,Yes
11527,16,female,private,diploma,7.1,84.0,yes,>60 min,yes,coaching,94.7,75.1,87.7,86.2,b,Pass,Not Excluded,No
11528,19,female,private,post graduate,3.8,88.1,no,<15 min,no,coaching,42.5,50.7,43.1,58.7,d,Pass,Not Excluded,Yes
11529,18,other,private,graduate,7.1,79.9,yes,>60 min,no,mixed,60.6,91.7,88.5,81.9,c,Pass,Not Excluded,No
11530,16,male,public,no formal,3.2,50.5,yes,>60 min,yes,textbook,36.2,50.0,51.1,41.9,e,Fail,Excluded,Yes
11531,18,male,public,no formal,4.9,72.3,yes,15-30 min,no,textbook,87.1,87.9,84.4,75.7,c,Pass,Excluded,No
11532,16,female,private,graduate,5.6,51.8,yes,>60 min,no,textbook,57.7,65.7,57.5,63.3,d,Pass,Excluded,No
11533,19,other,private,phd,0.9,54.1,yes,15-30 min,yes,textbook,43.5,9.7,32.7,21.9,f,Fail,Excluded,Yes
11534,16,female,private,no formal,5.6,58.8,yes,30-60 min,yes,notes,52.5,83.8,38.6,65.5,d,Pass,Excluded,No
11535,19,other,public,phd,6.5,94.5,yes,<15 min,yes,online videos,76.6,87.2,80.6,86.7,b,Pass,Not Excluded,No
11536,17,female,public,no formal,0.7,60.8,yes,<15 min,yes,notes,13.9,16.3,1.0,20.6,f,Fail,Excluded,Yes
11537,17,male,public,diploma,0.9,72.6,no,>60 min,yes,group study,22.1,20.0,34.6,31.7,f,Fail,Excluded,Yes
11538,16,female,public,high school,4.4,93.8,no,15-30 min,yes,group study,54.9,55.5,56.4,63.6,d,Pass,Not Excluded,No
11539,18,other,private,diploma,7.8,83.9,yes,>60 min,yes,mixed,92.8,96.8,80.1,90.5,b,Pass,Not Excluded,No
11540,18,other,private,phd,7.8,56.6,yes,15-30 min,no,textbook,78.7,77.4,61.4,78.4,c,Pass,Excluded,No
11541,18,other,public,high school,1.3,73.1,yes,<15 min,no,online videos,35.3,26.6,47.6,45.4,e,Fail,Excluded,Yes
11542,18,male,public,graduate,6.2,88.5,yes,15-30 min,yes,group study,84.4,77.1,82.0,83.7,c,Pass,Not Excluded,No
11543,14,female,public,high school,6.4,72.2,no,<15 min,no,mixed,68.0,65.6,66.6,74.6,c,Pass,Excluded,No
11544,19,female,public,graduate,7.1,60.9,yes,30-60 min,no,online videos,88.2,74.0,85.8,81.0,c,Pass,Excluded,No
11545,19,female,private,no formal,0.8,82.2,no,<15 min,no,coaching,51.1,49.7,41.4,48.3,e,Fail,Not Excluded,Yes
11546,15,other,private,high school,7.8,70.4,yes,30-60 min,yes,textbook,86.2,63.7,86.2,81.0,c,Pass,Excluded,No
11547,19,other,private,phd,6.7,75.7,yes,>60 min,yes,textbook,82.5,82.6,67.2,81.9,c,Pass,Not Excluded,No
11548,17,male,private,post graduate,5.1,56.2,yes,>60 min,yes,coaching,59.9,85.1,77.1,61.2,d,Pass,Excluded,No
11549,15,male,private,phd,1.0,95.3,yes,30-60 min,yes,textbook,44.4,35.0,60.0,42.6,e,Fail,Not Excluded,Yes
11550,15,female,private,post graduate,2.3,96.1,yes,15-30 min,yes,textbook,83.6,70.1,50.9,57.2,d,Pass,Not Excluded,Yes
11551,16,other,public,high school,3.1,65.2,yes,30-60 min,no,textbook,51.6,51.3,70.2,56.8,d,Pass,Excluded,Yes
11552,14,other,private,diploma,6.9,64.6,yes,<15 min,no,coaching,94.5,74.9,82.0,88.0,b,Pass,Excluded,No
11553,18,female,private,phd,6.2,58.5,yes,>60 min,yes,notes,76.8,46.2,74.4,70.4,c,Pass,Excluded,No
11554,18,female,private,post graduate,7.6,79.3,yes,<15 min,no,online videos,100.0,100.0,74.5,95.3,a,Pass,Not Excluded,No
11555,18,other,private,graduate,3.7,60.0,yes,>60 min,yes,group study,59.1,50.2,40.0,47.2,e,Fail,Excluded,Yes
11556,17,other,private,phd,7.4,80.7,no,<15 min,no,mixed,77.8,69.1,100.0,95.5,a,Pass,Not Excluded,No
11557,16,male,private,no formal,7.2,97.3,yes,>60 min,yes,coaching,96.6,100.0,100.0,100.0,a,Pass,Not Excluded,No
11558,18,male,public,phd,0.6,59.0,yes,15-30 min,no,coaching,0.0,5.0,19.1,20.6,f,Fail,Excluded,Yes
11559,19,female,private,no formal,2.3,61.3,yes,<15 min,yes,group study,48.7,67.1,32.0,45.1,e,Fail,Excluded,Yes
11560,14,female,private,phd,6.5,54.6,yes,30-60 min,yes,online videos,70.0,67.1,70.5,67.4,d,Pass,Excluded,No
11561,16,male,public,post graduate,5.5,65.7,yes,>60 min,no,notes,73.7,72.8,62.7,76.8,c,Pass,Excluded,No
11562,19,male,private,diploma,2.2,94.1,yes,30-60 min,yes,group study,54.2,47.1,41.4,51.3,e,Fail,Not Excluded,Yes
11563,19,male,public,diploma,6.4,50.8,yes,15-30 min,no,textbook,71.0,67.3,59.0,63.8,d,Pass,Excluded,No
11564,19,male,private,no formal,2.9,81.8,yes,>60 min,yes,coaching,59.3,60.7,68.8,64.7,d,Pass,Not Excluded,No
11565,15,female,public,high school,5.0,69.2,no,30-60 min,no,mixed,52.2,51.3,52.6,62.5,d,Pass,Excluded,No
11566,16,other,private,high school,7.5,65.9,no,<15 min,yes,online videos,80.6,91.4,81.5,86.3,b,Pass,Excluded,No
11567,14,male,private,post graduate,2.3,58.6,yes,<15 min,yes,coaching,38.9,24.8,35.5,34.1,f,Fail,Excluded,Yes
11568,19,male,public,high school,0.9,91.6,yes,30-60 min,yes,group study,52.9,61.9,59.2,52.9,e,Fail,Not Excluded,Yes
11569,17,male,private,post graduate,5.5,91.1,yes,<15 min,no,online videos,94.6,98.7,72.0,86.1,b,Pass,Not Excluded,No
11570,15,other,private,high school,6.0,52.0,yes,30-60 min,yes,textbook,48.4,57.9,56.4,61.6,d,Pass,Excluded,No
11571,14,female,public,phd,2.8,78.8,yes,15-30 min,no,textbook,67.9,42.1,60.0,59.1,d,Pass,Not Excluded,Yes
11572,18,female,private,diploma,4.0,70.7,yes,15-30 min,no,online videos,64.0,48.1,53.2,51.2,e,Fail,Excluded,Yes
11573,18,male,private,post graduate,4.3,50.3,yes,30-60 min,yes,online videos,70.4,50.7,54.0,51.2,e,Fail,Excluded,Yes
11574,19,other,public,post graduate,6.6,65.3,yes,30-60 min,no,coaching,88.3,71.1,87.5,85.3,b,Pass,Excluded,No
11575,19,male,public,phd,5.7,59.4,yes,30-60 min,no,online videos,68.3,46.0,64.0,66.8,d,Pass,Excluded,No
11576,18,other,public,graduate,2.5,88.2,yes,<15 min,no,group study,57.4,29.3,59.1,49.6,e,Fail,Not Excluded,Yes
11577,18,other,public,diploma,2.5,72.4,yes,30-60 min,yes,notes,46.7,58.6,53.8,47.1,e,Fail,Excluded,Yes
11578,18,female,private,graduate,2.9,89.9,yes,<15 min,no,online videos,53.7,70.0,73.8,62.0,d,Pass,Not Excluded,No
11579,19,other,private,no formal,1.6,98.4,yes,15-30 min,yes,group study,43.7,44.7,51.7,58.2,d,Pass,Not Excluded,Yes
11580,16,other,public,phd,1.5,70.1,yes,15-30 min,no,online videos,29.7,47.6,25.0,37.2,f,Fail,Excluded,Yes
11581,18,female,public,post graduate,6.6,77.8,yes,30-60 min,yes,online videos,90.3,77.7,73.1,75.8,c,Pass,Not Excluded,No
11582,18,other,private,no formal,6.7,98.6,yes,30-60 min,no,mixed,100.0,100.0,100.0,100.0,a,Pass,Not Excluded,No
11583,14,female,public,high school,2.5,58.3,no,>60 min,yes,mixed,31.5,7.3,48.3,45.6,e,Fail,Excluded,Yes
11584,18,female,private,no formal,6.9,52.7,yes,30-60 min,no,online videos,80.2,71.9,60.7,79.6,c,Pass,Excluded,No
11585,16,female,public,post graduate,4.8,73.5,yes,30-60 min,no,textbook,72.7,78.3,58.2,67.7,d,Pass,Excluded,No
11586,14,female,private,graduate,5.8,74.4,yes,>60 min,yes,group study,84.4,52.2,67.0,75.0,c,Pass,Excluded,No
11587,15,male,private,no formal,7.1,96.5,yes,15-30 min,yes,notes,88.3,100.0,98.6,96.1,a,Pass,Not Excluded,No
11588,14,male,private,graduate,2.8,72.8,no,<15 min,no,mixed,43.7,51.6,31.5,44.8,e,Fail,Excluded,Yes
11589,19,male,public,diploma,5.5,72.2,no,30-60 min,yes,group study,59.1,72.9,80.4,75.5,c,Pass,Excluded,No
11590,18,male,public,diploma,2.8,74.9,yes,15-30 min,no,mixed,59.2,43.6,40.8,54.1,e,Fail,Excluded,Yes
11591,14,other,public,graduate,7.3,72.3,no,<15 min,yes,group study,70.0,100.0,84.3,92.4,b,Pass,Excluded,No
11592,17,male,public,phd,2.7,94.9,yes,30-60 min,no,online videos,66.1,71.7,57.4,68.9,d,Pass,Not Excluded,No
11593,17,other,private,phd,5.2,80.9,yes,15-30 min,no,online videos,61.0,63.3,68.1,66.9,d,Pass,Not Excluded,No
11594,17,female,private,no formal,1.9,89.8,yes,15-30 min,no,mixed,73.4,61.7,62.8,56.4,d,Pass,Not Excluded,Yes
11595,17,female,public,phd,3.3,57.7,yes,15-30 min,no,group study,61.8,37.2,67.6,48.5,e,Fail,Excluded,Yes
11596,19,male,public,graduate,3.1,93.8,yes,>60 min,no,online videos,54.2,57.4,66.3,63.8,d,Pass,Not Excluded,No
11597,17,other,public,high school,6.1,98.5,yes,30-60 min,no,coaching,78.1,77.3,78.3,81.1,c,Pass,Not Excluded,No
11598,17,female,private,phd,2.6,97.8,yes,<15 min,yes,coaching,45.2,58.5,59.3,64.9,d,Pass,Not Excluded,No
11599,17,female,public,diploma,3.0,99.1,yes,<15 min,yes,group study,57.1,67.4,68.2,66.9,d,Pass,Not Excluded,No
11600,16,female,public,diploma,0.6,84.9,yes,>60 min,yes,group study,32.5,41.2,65.0,43.2,e,Fail,Not Excluded,Yes
11601,19,other,public,phd,2.9,83.6,yes,>60 min,no,group study,67.6,70.1,55.7,64.3,d,Pass,Not Excluded,No
11602,16,female,public,graduate,2.5,53.4,yes,>60 min,no,notes,39.4,36.8,49.9,33.4,f,Fail,Excluded,Yes
11603,18,female,private,no formal,4.6,64.1,yes,<15 min,yes,online videos,52.1,73.5,69.5,62.9,d,Pass,Excluded,No
11604,17,other,private,no formal,3.5,89.4,yes,30-60 min,yes,textbook,75.6,46.1,55.2,62.6,d,Pass,Not Excluded,No
11605,18,other,private,post graduate,7.9,68.1,no,<15 min,yes,mixed,100.0,100.0,96.3,96.3,a,Pass,Excluded,No
11606,18,other,private,diploma,4.6,81.0,yes,30-60 min,no,online videos,54.8,55.9,43.9,61.5,d,Pass,Not Excluded,No
11607,18,male,private,no formal,1.0,79.3,yes,15-30 min,no,group study,39.0,38.4,51.0,46.5,e,Fail,Not Excluded,Yes
11608,17,other,private,no formal,6.6,79.0,yes,<15 min,no,notes,100.0,84.8,81.3,93.0,b,Pass,Not Excluded,No
11609,17,male,public,phd,0.9,68.5,no,15-30 min,yes,mixed,36.4,28.6,38.5,38.1,f,Fail,Excluded,Yes
11610,17,female,public,graduate,6.8,94.2,yes,<15 min,yes,notes,84.2,77.3,82.9,84.4,c,Pass,Not Excluded,No
11611,16,female,private,graduate,3.5,62.4,yes,>60 min,yes,notes,64.2,65.7,65.9,62.7,d,Pass,Excluded,No
11612,18,male,private,graduate,1.0,88.5,no,>60 min,no,textbook,46.5,56.3,37.0,41.9,e,Fail,Not Excluded,Yes
11613,19,male,private,diploma,7.8,51.3,yes,>60 min,yes,textbook,100.0,87.6,87.5,84.1,c,Pass,Excluded,No
11614,18,other,private,phd,4.2,91.9,yes,>60 min,yes,online videos,60.3,55.4,59.8,64.1,d,Pass,Not Excluded,No
11615,18,other,public,graduate,6.9,87.9,yes,>60 min,no,textbook,99.1,80.4,90.9,94.4,b,Pass,Not Excluded,No
11616,18,male,private,graduate,3.7,98.9,yes,<15 min,yes,notes,53.5,62.2,70.7,66.6,d,Pass,Not Excluded,No
11617,16,female,public,phd,4.0,56.0,yes,15-30 min,no,textbook,30.8,48.5,35.7,50.4,e,Fail,Excluded,Yes
11618,14,male,public,no formal,3.2,90.2,yes,15-30 min,yes,online videos,75.6,56.6,66.2,64.6,d,Pass,Not Excluded,No
11619,16,female,private,high school,3.3,65.5,yes,<15 min,no,mixed,43.3,46.1,40.6,48.5,e,Fail,Excluded,Yes
11620,18,male,public,post graduate,6.5,62.4,yes,<15 min,yes,notes,85.7,76.1,72.7,79.3,c,Pass,Excluded,No
11621,18,other,public,no formal,0.7,60.3,yes,30-60 min,no,mixed,36.5,45.1,16.5,31.4,f,Fail,Excluded,Yes
11622,17,female,private,high school,4.2,85.9,yes,<15 min,no,notes,80.5,56.7,57.2,73.0,c,Pass,Not Excluded,No
11623,18,female,private,no formal,2.5,97.1,yes,30-60 min,yes,notes,52.9,58.2,52.8,57.9,d,Pass,Not Excluded,Yes
11624,14,other,private,post graduate,4.7,82.6,no,30-60 min,no,coaching,82.4,74.2,75.1,76.5,c,Pass,Not Excluded,No
11625,17,female,public,phd,2.1,63.3,yes,<15 min,no,notes,57.4,44.5,42.9,40.6,e,Fail,Excluded,Yes
11626,18,male,public,high school,3.1,70.0,yes,>60 min,yes,notes,52.2,54.8,49.2,50.6,e,Fail,Excluded,Yes
11627,17,female,private,post graduate,4.5,62.1,yes,15-30 min,yes,textbook,62.6,64.7,55.6,51.9,e,Fail,Excluded,Yes
11628,18,other,public,post graduate,6.1,53.5,yes,15-30 min,no,online videos,67.1,70.1,65.8,70.9,c,Pass,Excluded,No
11629,16,female,public,phd,7.6,88.4,yes,<15 min,no,online videos,86.9,84.6,84.6,89.1,b,Pass,Not Excluded,No
11630,17,male,private,phd,2.3,55.2,yes,>60 min,yes,group study,58.0,48.2,59.7,44.9,e,Fail,Excluded,Yes
11631,17,male,private,diploma,4.1,82.5,yes,>60 min,yes,coaching,61.8,46.8,73.5,66.9,d,Pass,Not Excluded,No
11632,18,male,private,no formal,3.1,71.4,yes,>60 min,no,mixed,42.0,46.3,39.5,46.3,e,Fail,Excluded,Yes
11633,15,other,public,post graduate,5.0,53.6,yes,30-60 min,yes,coaching,54.0,61.8,55.5,59.0,d,Pass,Excluded,Yes
11634,15,male,private,graduate,3.2,65.1,no,30-60 min,no,notes,44.1,53.7,43.1,53.0,e,Fail,Excluded,Yes
11635,16,other,private,diploma,1.2,53.8,no,>60 min,yes,textbook,27.9,17.3,34.3,22.2,f,Fail,Excluded,Yes
11636,15,male,private,graduate,5.1,81.5,no,>60 min,no,online videos,73.2,77.1,74.0,74.4,c,Pass,Not Excluded,No
11637,16,female,public,graduate,0.8,83.4,yes,15-30 min,yes,online videos,52.4,50.7,35.2,48.8,e,Fail,Not Excluded,Yes
11638,16,other,private,high school,0.8,94.7,yes,<15 min,no,coaching,33.8,48.6,40.7,42.8,e,Fail,Not Excluded,Yes
11639,15,female,private,high school,7.1,64.3,yes,15-30 min,yes,online videos,86.6,97.0,78.3,92.3,b,Pass,Excluded,No
11640,16,male,private,diploma,7.0,58.8,yes,>60 min,no,mixed,89.6,85.2,78.6,83.0,c,Pass,Excluded,No
11641,17,male,public,diploma,4.7,73.7,yes,>60 min,yes,textbook,57.0,63.1,60.8,62.3,d,Pass,Excluded,No
11642,18,male,private,post graduate,0.6,90.7,yes,<15 min,yes,group study,44.5,33.2,32.6,37.7,f,Fail,Not Excluded,Yes
11643,15,other,private,no formal,3.1,78.3,yes,>60 min,no,mixed,49.0,54.9,51.5,50.1,e,Fail,Not Excluded,Yes
11644,19,male,public,high school,3.1,97.2,yes,30-60 min,yes,textbook,57.9,74.0,56.5,54.7,e,Fail,Not Excluded,Yes
11645,16,male,public,post graduate,5.9,54.4,yes,15-30 min,no,coaching,87.2,74.7,68.7,64.8,d,Pass,Excluded,No
11646,18,other,private,no formal,6.6,86.0,no,>60 min,yes,group study,87.4,74.6,84.4,79.0,c,Pass,Not Excluded,No
11647,14,female,public,post graduate,3.2,83.2,yes,<15 min,yes,group study,70.3,45.9,66.4,56.5,d,Pass,Not Excluded,Yes
11648,15,other,private,post graduate,3.7,62.2,yes,15-30 min,no,textbook,50.4,63.6,63.4,60.3,d,Pass,Excluded,No
11649,16,male,public,high school,2.2,60.4,yes,<15 min,no,group study,38.8,43.7,24.3,34.4,f,Fail,Excluded,Yes
11650,16,female,public,graduate,6.0,69.1,yes,15-30 min,no,notes,98.8,80.7,96.6,83.6,c,Pass,Excluded,No
11651,16,male,private,diploma,3.1,66.1,yes,>60 min,yes,online videos,57.9,50.2,72.7,52.1,e,Fail,Excluded,Yes
11652,14,female,public,high school,5.8,66.7,yes,15-30 min,yes,group study,79.9,77.2,71.3,81.3,c,Pass,Excluded,No
11653,16,male,private,no formal,5.8,86.1,yes,15-30 min,no,mixed,75.9,98.8,68.8,77.7,c,Pass,Not Excluded,No
11654,18,other,private,phd,1.7,54.5,no,<15 min,no,online videos,22.4,32.4,40.8,30.8,f,Fail,Excluded,Yes
11655,18,female,private,phd,7.1,87.4,yes,15-30 min,yes,online videos,94.0,100.0,100.0,97.3,a,Pass,Not Excluded,No
11656,15,male,private,phd,6.7,75.0,yes,<15 min,yes,notes,84.6,80.4,85.8,90.9,b,Pass,Not Excluded,No
11657,16,other,private,no formal,4.9,58.7,yes,30-60 min,no,textbook,63.8,67.8,55.6,70.8,c,Pass,Excluded,No
11658,17,male,public,phd,1.1,83.5,yes,>60 min,no,group study,57.2,72.6,33.5,51.3,e,Fail,Not Excluded,Yes
11659,17,other,private,graduate,1.8,68.7,yes,30-60 min,yes,coaching,34.3,37.8,31.3,38.4,f,Fail,Excluded,Yes
11660,18,female,private,graduate,1.2,56.6,no,>60 min,yes,notes,35.9,37.2,42.4,30.1,f,Fail,Excluded,Yes
11661,16,other,public,diploma,4.0,79.4,yes,15-30 min,yes,coaching,72.5,59.6,72.5,71.7,c,Pass,Not Excluded,No
11662,18,male,public,high school,2.5,66.0,yes,15-30 min,yes,mixed,77.2,56.3,51.3,56.1,d,Pass,Excluded,Yes
11663,19,other,public,high school,6.7,64.2,yes,30-60 min,no,mixed,75.5,57.4,92.0,77.5,c,Pass,Excluded,No
11664,15,female,public,high school,3.8,73.9,no,30-60 min,no,textbook,66.5,55.2,63.4,60.4,d,Pass,Excluded,No
11665,18,female,public,post graduate,3.9,76.0,yes,30-60 min,no,group study,54.5,60.7,56.1,61.0,d,Pass,Not Excluded,No
11666,15,female,public,phd,7.4,85.1,yes,30-60 min,no,textbook,95.7,100.0,86.1,99.1,a,Pass,Not Excluded,No
11667,16,male,private,phd,4.8,74.6,yes,<15 min,yes,coaching,71.5,70.5,62.7,72.2,c,Pass,Excluded,No
11668,17,male,public,phd,3.4,76.7,yes,15-30 min,yes,coaching,52.1,48.9,64.4,49.8,e,Fail,Not Excluded,Yes
11669,17,male,private,no formal,7.9,78.5,yes,<15 min,yes,notes,90.5,81.9,88.9,91.4,b,Pass,Not Excluded,No
11670,17,female,public,post graduate,4.0,96.4,yes,15-30 min,no,online videos,63.3,69.4,54.6,71.0,c,Pass,Not Excluded,No
11671,15,female,private,phd,4.8,55.1,yes,15-30 min,yes,textbook,73.4,72.4,60.9,65.1,d,Pass,Excluded,No
11672,14,female,private,graduate,3.4,83.2,no,>60 min,no,notes,74.5,43.4,72.4,69.6,d,Pass,Not Excluded,No
11673,19,other,private,graduate,5.5,51.9,yes,15-30 min,yes,textbook,67.8,66.1,57.1,57.6,d,Pass,Excluded,Yes
11674,19,male,private,diploma,6.3,63.0,yes,15-30 min,yes,group study,70.2,66.2,83.3,69.9,d,Pass,Excluded,No
11675,19,other,public,post graduate,5.2,89.5,yes,30-60 min,no,notes,81.2,65.8,76.7,67.6,d,Pass,Not Excluded,No
11676,17,other,private,post graduate,2.4,68.1,yes,>60 min,yes,coaching,37.0,34.1,28.1,38.5,f,Fail,Excluded,Yes
11677,19,male,public,graduate,7.6,51.3,yes,15-30 min,yes,textbook,62.6,70.9,70.6,77.3,c,Pass,Excluded,No
11678,16,other,private,no formal,4.3,75.7,no,>60 min,no,mixed,59.8,46.3,59.6,58.5,d,Pass,Not Excluded,Yes
11679,14,male,private,phd,6.7,71.9,no,>60 min,yes,mixed,66.6,79.8,92.9,88.8,b,Pass,Excluded,No
11680,15,male,private,graduate,0.6,96.3,yes,>60 min,yes,online videos,52.0,38.5,41.1,49.7,e,Fail,Not Excluded,Yes
11681,15,other,public,phd,4.4,97.1,yes,<15 min,yes,coaching,77.2,80.5,81.3,74.4,c,Pass,Not Excluded,No
11682,16,male,public,post graduate,7.5,63.9,yes,<15 min,yes,group study,58.3,93.6,73.9,78.9,c,Pass,Excluded,No
11683,19,male,private,graduate,5.7,91.0,yes,>60 min,no,textbook,60.0,75.3,84.9,79.5,c,Pass,Not Excluded,No
11684,15,male,public,post graduate,1.4,75.7,yes,15-30 min,no,mixed,23.3,27.7,33.0,33.5,f,Fail,Not Excluded,Yes
11685,17,male,private,high school,5.8,77.0,yes,15-30 min,no,group study,71.8,71.1,72.0,72.5,c,Pass,Not Excluded,No
11686,15,male,public,diploma,0.6,55.7,yes,<15 min,yes,online videos,24.0,25.5,38.9,37.0,f,Fail,Excluded,Yes
11687,17,other,public,no formal,3.3,91.8,yes,<15 min,no,notes,77.1,67.9,66.7,64.4,d,Pass,Not Excluded,No
11688,17,male,private,post graduate,2.3,80.3,yes,15-30 min,yes,notes,42.9,52.8,55.1,54.2,e,Fail,Not Excluded,Yes
11689,14,other,public,high school,2.4,97.8,yes,30-60 min,yes,coaching,72.0,41.8,62.7,63.4,d,Pass,Not Excluded,No
11690,16,male,public,no formal,0.8,89.1,yes,>60 min,no,group study,14.8,40.9,43.5,35.3,f,Fail,Not Excluded,Yes
11691,14,other,public,post graduate,5.1,73.3,yes,<15 min,yes,textbook,91.6,64.5,99.5,78.0,c,Pass,Excluded,No
11692,19,other,private,high school,6.1,92.9,yes,30-60 min,yes,coaching,100.0,92.9,100.0,95.4,a,Pass,Not Excluded,No
11693,18,female,private,high school,2.7,65.9,yes,>60 min,no,online videos,33.2,45.8,44.7,49.8,e,Fail,Excluded,Yes
11694,19,other,private,no formal,4.9,93.1,yes,15-30 min,yes,mixed,74.8,80.7,82.9,73.9,c,Pass,Not Excluded,No
11695,19,male,private,graduate,4.2,55.8,no,>60 min,no,mixed,69.4,58.7,69.4,63.9,d,Pass,Excluded,No
11696,15,other,private,diploma,7.9,66.8,yes,15-30 min,no,coaching,100.0,100.0,100.0,91.6,b,Pass,Excluded,No
11697,18,male,public,graduate,6.6,93.4,yes,30-60 min,no,textbook,83.9,100.0,100.0,99.0,a,Pass,Not Excluded,No
11698,14,female,public,diploma,7.6,51.2,yes,<15 min,no,mixed,98.7,80.9,84.0,81.7,c,Pass,Excluded,No
11699,19,other,private,post graduate,6.7,93.4,yes,>60 min,yes,coaching,84.1,100.0,64.2,86.5,b,Pass,Not Excluded,No
11700,18,other,public,diploma,5.4,52.0,yes,<15 min,no,notes,77.9,51.1,49.9,55.3,d,Pass,Excluded,Yes
11701,18,male,public,post graduate,1.0,82.9,yes,30-60 min,no,textbook,50.6,26.4,42.3,34.2,f,Fail,Not Excluded,Yes
11702,19,other,public,diploma,6.9,81.9,yes,<15 min,no,online videos,50.7,100.0,96.3,84.5,c,Pass,Not Excluded,No
